date	sha	title
2024-10-11	c888dcd0810d9c1c4d88b22f90edbc6f570a1f7b	#25
2024-10-11	e903aef756b4b87e82f91a1e090b9f8ea0eddd2d	revise .gitignore
2022-10-15	9f650ef07aa3b75511aaf768438cb0faa8887745	bibliographical year
2022-10-11	6540d101e0033c626d5f34b0ab0b8b2835f22648	close #20
2022-10-11	3e5e33f8f483aa91aa3549f11f5531ec15d77724	minor typo
2022-10-11	6f1204843cab9bbcc5ae82797bb0cf5c9a30a419	refactor 3
2022-10-11	ca8dcb8e7fa529d516bb1996ae6f87ac6a731971	refactor 2
2022-10-11	ad0519ae5e2ab19407c1a207d454d89f9395af0a	refactor based on issue numbers
2022-10-11	356e67ea94fe8a57d928f1bd219b18fdfb977ae0	decluttering
2022-10-11	b22d3c8c350cb5cc4cdb6f41ffbf53e34cbb4b38	corrrections in hwextra
2022-10-11	a810f4c04c8f1077e03e16d90c7e7d737b4caf99	fem headwords corrected
2022-10-11	cc1c5daabb4cbf3ca53afc1a62477a7fd28e34bc	more than one feminine forms - added - see #19
2022-10-10	a83699fad191c9342258b56af85471edd8c6cbae	some more feminine forms in #19
2022-10-10	9dbe8305361473be345aed11566ce9c8194485eb	inI in #19
2022-10-10	4b4976e3f332d85d58f44d65877ca6bef74ab17f	started #19
2022-10-10	1ec7acd5cef6633f319d8ea83f170895f2010ba8	LRV hwextra proof reading over. See #12
2022-10-10	af1c4fe9c963ebb457a7f1e7f0f4bb1bfd5992da	hwextra completed till 790. Proof reading pending
2022-10-10	80e8176fcff4e5552348d5ed44277767fb5a71da	LRV hwextra till 600
2022-10-10	e2796eb245719d61588038d64e053a50fd607ed3	hwextra corrected till line 200
2022-10-10	2de99d072e091ea5d51e2b9105ddd1b5ba197301	lrv hwextra corrections started
2022-10-10	9935a1b33eef784a7c9a3e269d05238399619f8b	alternate headwords started
2022-10-10	0334b340f50ad052589c221beec790249141c6da	reversion of lrv_5 successful
2022-10-10	851326a1735a64f139c85fcbd04e93d48ef86fec	rename to json
2022-10-10	095cc4daa35865889560fee33c278bca50e8bcfc	lrv_5 started to handle alternate headwords of #12
2022-10-10	7f380b0b09495b46d1fdcb702434fe0231ebc2d0	trial for #12
2022-10-10	bd627c983b9abf5b6b5712e2cf02218434e01367	reverting the alternate annotation in lrv_0. It leads to diffs
2022-10-10	e9a6ea2ac9fcbc62ed0dd303cf665a60e8923aac	till 9 in #12
2022-10-10	b9f02870d60b6f16ab82ede36319cd1d339ea000	close #14
2022-10-10	347a08c8715ff6ebaffaec963d1ae4fcc7d73644	corrections in #14 made
2022-10-10	b5b9ca31e79c6a7256f3de412b2773be9875debd	quality check scripts have `qc` in the start
2022-10-09	2b613b8479f17a20e9176f53a2745bbe7941afc1	close #17
2022-10-09	e3a4b7add4be893b0b24fe99ef2fafbeb357a188	close #16
2022-10-09	24e69f557deda25b5e40e18a57a674b741db3a09	close #10
2022-10-09	a3f5028feb09e756c984f713d9997a53bea88ed5	minor typo
2022-10-09	3e4f30d349c3c348212ae6debd044fe9775994fa	completed all 1361 entry examination in #11
2022-10-09	e0cf14cf94b4bdb027060ff9f9b9e08ace505ba5	till 1300 in #11
2022-10-09	1271ba8e2c69011a816512f17e98363fcb8ce911	till 1250 in #11
2022-10-09	51c651c1920c76428999a2965f8a6ad97958b164	till 1200 in #11
2022-10-09	a48d1a117930818600730fc78bbcb7a3be242e4b	till 1150 in #11
2022-10-09	5292d63296acbd06379b130f2a5937482c53c42c	till 1100 in #11
2022-10-09	90ec20cf6cf9601a175476863cc44473fb12e5a5	till 1050 in #11
2022-10-08	96a96b936e7dd3367894df07713fc2569cf8495d	till 1000 in #11
2022-10-06	8d76b53db9277cdbe35a5c8622dafa8b7fd8be0b	till 950 in #11
2022-10-06	bb97207c9e3dc81b8adb1097b0160ebac22ae427	till 900 in #11
2022-10-06	7828916f75eab3fd8a4aa08426c727e9ac629f63	till 850 in #11
2022-10-06	a53b7f500eacc6e6fbfaab0594123fc6db1548d2	till 800 in #11
2022-10-06	ed3947bb16d9f671d51b3db62481248786cd835e	till 750 in #11
2022-10-06	f94a4f1b218cd9c4f406c18cac58e29d91a0197f	till 700 in #11
2022-10-06	ae21299eef2ba05dbe988701cdd59ea19a6784b6	till 600 in #11
2022-10-06	a230020e6023b1e4f4b3eb74e0053718669fa900	till 550 in #11
2022-10-06	dcdb6484a9298a0ab3cffafd8d02172949f14e96	till 500 in #11
2022-10-06	2e50c4f0cfe62e012606b4a6a224375ef6869710	till 450 in #11
2022-10-05	017a7ff942d1d6d170c44d84721ff435e0ee67d5	till 400 in #11
2022-10-05	7f42fb1c668f6f1c63a3a36d2d632c9a927f8f1a	till 350 in #11
2022-10-05	aa58a91475a2d8936f64f044ca2702468885ab31	till 300 in #11
2022-10-05	0b058b90345c65ca781a554902ee0845e2bda7b7	till 250 in #11
2022-10-05	824ce4834932f376b84d093a5380ff06c52f2b5f	till 200 in #11
2022-10-04	136219dff94971f4c5ff7e3a26e692f7aab76b6d	till 150 in #11
2022-10-04	3a0564cf3431fa53ae1f4c81d589332b837443d0	till 100 in #11
2022-10-04	f1a74c861fec1dc99e83883f574a7334b745fd24	corrected till 50 entries in #11
2022-10-04	4a434db7787bed1c8dcff5d806c3db38ae15f857	typos in headwords corrected till page 28
2022-10-04	966e95be841facb3986e9dbd18e7320e512751a1	codes for quality check
2022-10-04	9ddcf23b3c05b11ea2e87d6bc1703fcaf0815999	comments in redo.sh
2022-10-04	b346dae7cc0a2fb7a89419a09e236623c5a1aae1	code to find duplicate pc
2022-10-04	97c7dd956105bb54d011137dd6ba35284e7c25e6	minor typo
2022-10-04	6b7f9f6ef6e3fad7f5ed433be42f533e229df1b0	minor typo
2022-10-04	b165823f58a70317f5799f21bf9e35ce98cb7749	diff logs completed. Now code is totally reversible
2022-10-04	5e1d1df66a4bc677d7c4b4bf86f371f9b6614f9c	minor changes handled with hard coded lnums
2022-10-03	d1ed774a183ca1846580d4eefe8f3f07ef88e4e2	diff 22 lines
2022-10-03	fd0b554e38928154e41d2e9c4466bcf60a94a12f	diffs reduced to 30 lines
2022-10-03	c3bbc5fea5abe154c13a537abdd32d267b5252c3	corrections made till line 30000 in lrv_0.txt
